,Unnamed: 0,ISO639-3 codes,Name in English_2023,Alternate names_2023,Degree of endangerment_2023,Number of speakers (2023),Language Branch,Comments,Description of language,Countries_2023,Continent,Coordinates,ID,Name in English_2024,Countries_2024,Country codes alpha 3,Degree of endangerment_2024,Alternate names_2024,Name in the language,Number of speakers 2024,Sources,Latitude,Longitude,Description of the location,Speaker Change (%),Speaker Change (absolute)
20202,2801,wbe,Waritai,Weretai; Wari;,"Endangered (20 percent certain, based on the evidence available)",150.0,Lakes Plain,,,Indonesia;,Southeast Asia,"-3.2173,138.4497",2577,Wari,Indonesia,IDN,Definitely endangered,"Waritai, Weretai",,150.0,"Wurm, Stephen A. 2007. 'Australia and the Pacific', pp. 424-557 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",-3.2173,138.4497,Irian Jaya,0.0,0.0
20203,2582,wbp,Warlpiri,Albura; Alpira; Alpiri; Elpira; Ilpara; Ilpira; Ilpirra; Nam-bulatji; Njambalatji; Ulperra; Wailbri; Walbiri; Walbrai; Wal-bri; Waljbiri; Waljpiri; Walmala; Walmanba; Walpari; Wanaeka; Wanajaga.; Wanajaka; Wanajeka; Waneiga; Waringari; Warrabri; Wolperi; Wolpirra; Waibry; Walmama; Ngaliya; Ngardilpa; Walpiri; Ngalia; Ngallia; Nambuda;,"Threatened (80 percent certain, based on the evidence available)",3000.0,Pama-Nyungan; Ngumpin-Yapa,,,Australia;,Australia,,242,Warlpiri,Australia,AUS,Vulnerable,"Walbiri, Elpira, Ilpara, Wailbri, Walpiri, Walmama, Ngaliya, Ngardilpa.  Dialects: Related to Warlmanpa.",,3000.0,,-20.8177,131.6601,,0.0,0.0
20204,3310,wrn,Warnang,Werni;,"Threatened (20 percent certain, based on the evidence available)",1100.0,Niger-Congo; Heiban; Eastern Heiban,,,Sudan;,Africa,"10.6538, 30.6298",1731,Warnang,Sudan,SDN,Severely endangered,Werni,,1100.0,"Census, Ethnologue",10.6538,30.6298,,0.0,0.0
20205,2579,wbt,Warnman,Mardu; Nanidjara; Nanid-jara; Nenidjara; Njanidjara; Nyaani; Wanmanba; Wanmin; Warumala; Wanman;,"Severely Endangered (20 percent certain, based on the evidence available)",30.0,Pama-Nyungan; Wati,,,Australia;,Australia,"-22.00041801,124.0387199",240,Warnman,Australia,AUS,Severely endangered,"Wanman, Nanidjara, Nyaani.",,30.0,,-22.9786,122.7832,,0.0,0.0
20206,2802,wru,Waru,Mopute; Mapute;,"Endangered (20 percent certain, based on the evidence available)",350.0,Austronesian; Malayo-Polynesian; Celebic; Bungku-Tolaki,,,Indonesia;,Southeast Asia,"-3.4393,121.9921",2325,Waru,Indonesia,IDN,Definitely endangered,Mopute,,300.0,Grimes 2000,-3.4393,121.9921,Sulawesi,-14.285714285714285,-50.0
20207,2583,wrm,Warumungu,Waramanga; Warramunga; Aira-manga; Leenaranunga; Uriminga; Waramunga; Warimunga; Warramonga; Warrmunga; Wurmega;,"Severely Endangered (20 percent certain, based on the evidence available)",50.0,Pama-Nyungan; Ngumpin-Yapa,,,Australia;,Australia,"-19.08616819,134.5462824",243,Warumungu,Australia,AUS,Severely endangered,Warramunga.,,50.0,,-19.5183,133.9453,,0.0,0.0
20208,1149,was,Washo,Washoe; Washoa,,100.0,Isolate; North American,,,USA;,North America,"38.9226,-119.7256",848,Washo,United States of America,USA,Severely endangered,,,24.0,,38.9226,-119.7256,Washoe Tribe of Nevada and California,-76.0,-76.0
20209,864,noa,Waunana,Noanamá; Huaunana; Woun Meu; Waun Meo; Waumeo; Wounmeu; Wounaan; Noanama; Noenama; Nonama; Chocama; Chanco;,"Threatened (60 percent certain, based on the evidence available)",13000.0,Chocoan,,,Colombia;Panama;,"South America;Mexico, Central America, Caribbean","4.0,-77.0",322,Waunana (Colombia),Colombia,COL,Vulnerable,"Wounaan, Noanama",,11000.0,"Arango and Sánchez, 'Los pueblos indígenas de Colombia' (2004)
González and Rodríguez, 'Lenguas indígenas de Colombia' (2000)
Brenzinger, 'Language Diversity Endangered' (2007)",4.2806,-77.0581,Colombia: Lower San Juan river basin in departments of Chocó and Valle del Cauca. A few thousand speakers in Panamá.,-15.384615384615385,-2000.0
20210,864,noa,Waunana,Noanamá; Huaunana; Woun Meu; Waun Meo; Waumeo; Wounmeu; Wounaan; Noanama; Noenama; Nonama; Chocama; Chanco;,"Threatened (60 percent certain, based on the evidence available)",13000.0,Chocoan,,,Colombia;Panama;,"South America;Mexico, Central America, Caribbean","4.0,-77.0",1902,Waunana (Panama),Panama,PAN,Severely endangered,"Waunmeo, Waunana, Waumeu, Nonama, Chocame, Chanco",,6882.0,"Census 2000, Ethnologue",8.2984,-78.1018,Southern Panama Lowlands,-47.06153846153846,-6118.0
20211,1949,wau,Waurá,Waura; Uaurá; Aura; Waurá; Uaura; Uara; Mahinacu; Waurá-Meinaku;,"Endangered (20 percent certain, based on the evidence available)",410.0,Arawakan; Southern Arawakan; Central,,"Waurá-Mehinaku (Uara, Aura, Mahinacu):  Ethnologue has Mehináku (Mehinaco, Mahinaku, Minaco) as a separate language, but said to be “somewhat intelligible with Waurá”, and Waurá is reportedly “partially intelligible with
Mehináku”. Aikhenvald (1999a: 67) also has Waurá and Mehinaku as separate languages. ELCat would prefer to have a single entry for Mehinku and Waurá, but given the difference of opinion, both languages have separate entries.",Brazil;,South America,"-13.0,-53.0",1240,Wauja,Brazil,BRA,Vulnerable,"Uaurá, Waurá",,321.0,"Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
",-12.2554,-53.5899,"The group lives in the Xingu Indigenous Park, Mato Grosso state - Brazil",-21.70731707317073,-89.0
20212,1947,oym,Wayampí,Wayampi; Oiampí; Oyapí; Oyampí; Wayãpi; Wayapi; Wajapi; Oiumpian; Emérillon; Karipuna; Guayapi; Guaiapi; Wajapae; Waiãpi; Waiampi; Wayapae; Oyampík; Oyanpík; Wajapuku; Wayampi (Amapari)/Wayampi (Oiapoque); Aipi; Oyampi; Wajãpi; Wayampí language area;,"Threatened (20 percent certain, based on the evidence available)",1655.0,Tupian; Tupi-Guaranian; Northern Tupi-Guaranian,,,Brazil;French Guiana;,South America,".747,-52.8442",1707,Wajãpi,Brazil,BRA,Vulnerable,"Wayampi, Oyampi, Wayãpy, Waiãpi",,905.0,"Databank Moore, 2008.",0.747,-52.8442,,-45.31722054380665,-750.0
20213,1948,way,Wayana,Northern Wayana; Oyana; Urukuyana; Upuruí; Ouayana; Wyandot; Oayana; Wajana; Uaiana; Oiana; Alukuyana; Upurui; Roucouyenne; Wayâna;,"Threatened (20 percent certain, based on the evidence available)",1738.0,Cariban; Guianan,,,Brazil;Suriname;French Guiana;,South America,"3.25,-54.1666666667",304,Wayana (Suriname),Suriname,SUR,Vulnerable,Wayana. Oayana. Roucouyenne.,,1500.0,,2.7455,-54.58,"On the Palumeu, Tapanahoni, Maroni and Lawa rivers in Suriname. On the Litani and Maroni rivers in French Guyana. On the Paru river in Brazil (state of Pará).",-13.693901035673187,-238.0
20214,1948,way,Wayana,Northern Wayana; Oyana; Urukuyana; Upuruí; Ouayana; Wyandot; Oayana; Wajana; Uaiana; Oiana; Alukuyana; Upurui; Roucouyenne; Wayâna;,"Threatened (20 percent certain, based on the evidence available)",1738.0,Cariban; Guianan,,,Brazil;Suriname;French Guiana;,South America,"3.25,-54.1666666667",1700,Wayana (Brazil),Brazil,BRA,Vulnerable,"Waiana, Uaiana",,288.0,"Databank Moore, 2008.",1.3182,-55.2612,,-83.42922899884925,-1450.0
20215,1566,wyr,Wayoró,Ayurú; Wayurú; Ajurú; Uaiora; Wajaru; Wayru; Uaioró; Ajuru;,"Critically Endangered (80 percent certain, based on the evidence available)",5.0,Tupian; Tuparian,,,Brazil;,South America,"-12.0178,-64.7534",575,Ajuru,Brazil,BRA,Severely endangered,"Ajurú or Wayurú, Wayoró",,8.0,"Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil) 
www.sociambiental.org",-12.0178,-64.7534,"The group living in indigenous lands Rio Guaporé, south-western Rondônia  - Brazil",60.0,3.0
20216,3399,vay,Wayu,Hayu; Vayu; Wayo; Vāyu,"Endangered (40 percent certain, based on the evidence available)",1520.0,Sino-Tibetan; Kiranti,,,Nepal;,South Asia,"27.25,86.0",439,Hayu,Nepal,NPL,Critically endangered,"हायु; वायु; Vayu, Wayu; Wayo",,200.0,"Driem, George van. 2001. Languages of the Himalayas. Volumes 1 and 2. Hand-book of Oriental Studies. Section Two: India. Leiden/Boston/Köln: Brill.

Driem, George van. 2007. 'South Asia and the Middle East', pp. 283-347 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",27.2912,86.0696,Sindhulī and Kābhrepālañcok districts,-86.8421052631579,-1320.0
20217,10429,cym,Welsh,Cymraeg; y Gymraeg; Kymrisch; Gallois; Galés;,"Vulnerable (60 percent certain, based on the evidence available)",100.0,Indo-European; Celtic; Brythonic,,,Argentina;United Kingdom;,Europe;South America,"53.14,-4.27; 53.256,-4.314; 52.411722,-4.082667;",425,Welsh,United Kingdom of Great Britain and Northern Ireland,GBR,Vulnerable,y Gymraeg,Cymraeg,750000.0,"T. Arwyn Watkins: Welsh. — The Celtic languages. Edited by Martin J. Ball with James Fife. London and New York: Routledge, 1993. 289–348.",52.4459,-3.5485,Wales and adjacent parts of England; émigré communities in Patagonia,100.0,749900.0
20218,10425,fry,West Frisian,Frysk; Fries; Frisian; West(er)lauwers Fries; West(er)lauwersk Frysk,"At risk (20 percent certain, based on the evidence available)",300000.0,Indo-European; Germanic; West Germanic; Anglo-Frisian,,"The main dialects Klaaifrysk, Wâldfrysk and Súdwesthoeks are mutually intelligible, whereas the archaic dialect of Hylpen and Skylge differ a lot from the main dialects and are difficult to understand for other speakers of Frisian. A general standard of Frisian has been accepted, which is mainly based on the Klaaifrysk dialect. (de Graaf 2014)",Netherlands;,Europe,"53.219359, 5.786210",426,West Frisian,Netherlands,NLD,Vulnerable,,,350000.0,"Pieter Meijes Tiersma, 1985. Frisian Reference Grammar. Foris Publications, Dordrecht-Holland/Cinnaminson – USA. 
Streektaal.net http://taal.phileon.nl/index.php",53.1006,5.6579,the province of Friesland and the western parts of the province of Groningen,16.666666666666664,50000.0
20219,11042,uve,West Uvean,Fagauvea,"Vulnerable (100 percent certain, based on the evidence available)",2200.0,Austronesian; Oceanic; Polynesian; Vanuatu-Loyalty Outliers,,,New Caledonia;,Pacific,"-20.442880,166.617239",2502,Fagauvea (Northern),New Caledonia (France),NCL,Vulnerable,,,1107.0,,-20.4089,166.5444,,-49.68181818181818,-1093.0
20220,11042,uve,West Uvean,Fagauvea,"Vulnerable (100 percent certain, based on the evidence available)",2200.0,Austronesian; Oceanic; Polynesian; Vanuatu-Loyalty Outliers,,,New Caledonia;,Pacific,"-20.442880,166.617239",2503,Fagauvea (Southern),New Caledonia (France),NCL,Vulnerable,,,1107.0,,-20.7381,166.4126,,-49.68181818181818,-1093.0
20221,701,abe,Western Abenaki,"Abenaki (Western); Abnaki (Western); Abnaki, Western; Abenaki; Abenaqui; St. Francis; Abnaki; St Francis;","Critically Endangered (80 percent certain, based on the evidence available)",100.0,Algic; Algonquian; Eastern Algonquian,,,USA;Canada;,North America,"44.0,-72.25",2393,Western Abenaki (Canada),Canada,CAN,Critically endangered,,,,"1996 and 2001 Censuses, Statistics Canada; based on the Department of Canadian Heritage customized census retrievals
UNESCO Atlas 2nd edition (Wurm (2001))
Ethnologue: Languages of the World (Gordon, (2005))
http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/index_en.html
http://en.wikipedia.org/wiki/Portal:Contents",46.0785,-72.8141,Spread over 2 communities in Canada,,
20222,701,abe,Western Abenaki,"Abenaki (Western); Abnaki (Western); Abnaki, Western; Abenaki; Abenaqui; St. Francis; Abnaki; St Francis;","Critically Endangered (80 percent certain, based on the evidence available)",100.0,Algic; Algonquian; Eastern Algonquian,,,USA;Canada;,North America,"44.0,-72.25",283,Western Abenaki (United States of America),United States of America,USA,Extinct,,,,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the World's Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",43.0046,-72.246,,,
20223,1148,apw,Western Apache,"San Carlos-Southern Tonto; San Carlos Apache; White River Apache; Cibecu; Tonto; San Carlos Cluster; Arivaipa; Apache (Western); Apache; Apache, Western; Coyotero;","Threatened (80 percent certain, based on the evidence available)",14000.0,Athabaskan-Eyak-Tlingit; Athabaskan; Apachean,,,USA;,North America,"33.2563,-110.4637",785,Western Apache,United States of America,USA,Definitely endangered,Coyotero,,6000.0,Golla et al. ms.,33.2563,-110.4637,"speakers are located in Arizona at five locations: San Carlos Apache Reservation, Ft. Apache Reservation, Tonto Reservation (Payson), Ft. McDowell Reservation (Scottsdale), Camp Verde Reservation",-57.14285714285714,-8000.0
20488,3972,brv,Western Bru,"Bru, Western; Bru (Western); Bruu; B'ru; Baru; Bru; Baroo; Brou; Leu; Leung; Muong Leong; Tri; Quàngtri Vân Kiêu;","Vulnerable (20 percent certain, based on the evidence available)",20000.0,Austro-Asiatic; Katuic; Eastern  Katuic; West Katuic; Brou-So,,,Thailand;,Southeast Asia,"16.75,104.75",1990,Bru,Thailand,THA,Definitely endangered,,,20000.0,,15.3174,105.4938,,0.0,0.0
20489,4058,ctp,Western Highland Chatino,"Chatino (Sierra Occidental); Chatino, Western Highland; Chatino de la Zona Alta Occidental; Cha't-An; Sierra Occidental Chatino;","Vulnerable (20 percent certain, based on the evidence available)",12000.0,Otomanguean; Zapotecan,,"Ethnologue has 6 Chatino ""languages""; INALI also has 6 Chatino ""variantes.""",Mexico;,"Mexico, Central America, Caribbean","16.25,-97.25",957,Chatino of the western lowlands,Mexico,MEX,Definitely endangered,cha' jna'a,,2640.0,Census 2000 and information provided by INALI plus comments made by contributor Contributor: Thomas C. Smith-Stark,16.3049,-97.5466,Locality of Tataltepec de Valdés,-78.0,-9360.0
20490,1825,mrj,Western Mari,Hill Mari; Cheremis; High Mari; Hill Cheremis; кырык мары; горномарийский язык; vuorimari; Western Cheremis;  Tscheremissisch; westliches Mundartgebiet; Bergtscheremissisch; Cheremissian; tchérémisse; marijcy; Gorno-Mariy; marij jylme; marijskij jazyk; gornomarijskij jazyk; Bergčeremissisch; Szeremissi;  Cheremiss; ,"Vulnerable (20 percent certain, based on the evidence available)",50000.0,Uralic; Mari,,,Russia;,Caucasus;Europe;East Asia,"57.0,58.0",427,Western Mari,Russian Federation,RUS,Severely endangered,Hill Mari,,36822.0,"Eeva Kangasmaa-Minn: Mari. — The Uralic languages. Edited by Daniel Abondolo. London & New York: Routledge, 1998. 219–248. | Sirkka Saarinen: Tscheremissisch. — Lexikon der Sprachen des europäischen Ostens. Herausgegeben von Miloš Okuka unter Mitwirkung von Gerald Krenn. Wieser Enzyklopädie des europäischen Ostens 10; Klagenfurt: Wieser, 2002. 719–733.",56.3317,46.5545,westernmost parts of the Republic of Mariy-El and adjacent parts of Kirov (Vyatka) and Nizhniy Novgorod provinces,-26.356,-13178.0
20491,3839,amw,Western Neo-Aramaic,"Maalula; Maaloula; Siryon; Siryōn; Loghtha Siryanoytha; Loghtha Siryanōytha; Neo-Western Aramaic; Ma'lula; Aramaic; Neo-Aramaic, Western;","Endangered (20 percent certain, based on the evidence available)",100.0,Afro-Asiatic; Semitic; Aramaic,,,Syria;,Near East,"33.5039, 36.3248",2090,Western Neo-Aramaic,Syrian Arab Republic,SYR,Definitely endangered,"Ma'lula,  Siryoon, Aroomay
",,20000.0,"W. Arnold (2008, p.c.).  
W. Arnold, Lehrbuch des Neuwestaramäischen. Semitica Viva: Series Didactica; Band 1, Wiesbaden 1989. 
Recordings of the language can be found in the Semitic Sound Archive of the University of Heidelberg: http://www.semarch.uni-hd.de/index.php4?〈=en",33.8339,36.5405,"3 villages in Syria, in the mountains 50km northeast of Damascus (Ma'luula,  Bax'a, Jubb'adiin)",100.0,19900.0
20492,1508,giw,White Gelao,"Tú Du; Telue; Southwestern Gelao; Gelao, White; 仡佬語多羅方言; 白仡佬","Severely Endangered (100 percent certain, based on the evidence available)",100.0,Tai-Kadai; Kadai; Ge-Chi,"White Gelao (self-designation: Telue), together with Red Gelao (gir), Green Gelao (giq), and Gao Gelao (gqu), forms the Gelao subgroup of Tai-Kadai.",,China;Vietnam;,Southeast Asia;East Asia,"26.212, 105.478; 26.305, 105.743; 26.669, 105.768; 26.559, 104.960",2420,White Gelao (China),China,CHN,Severely endangered,Duoluo,,1200.0,"Bradley 2007, Shearer & Sun 2002",26.4894,105.021,,100.0,1100.0
20493,1508,giw,White Gelao,"Tú Du; Telue; Southwestern Gelao; Gelao, White; 仡佬語多羅方言; 白仡佬","Severely Endangered (100 percent certain, based on the evidence available)",100.0,Tai-Kadai; Kadai; Ge-Chi,"White Gelao (self-designation: Telue), together with Red Gelao (gir), Green Gelao (giq), and Gao Gelao (gqu), forms the Gelao subgroup of Tai-Kadai.",,China;Vietnam;,Southeast Asia;East Asia,"26.212, 105.478; 26.305, 105.743; 26.669, 105.768; 26.559, 104.960",2231,White Gelao (Viet Nam),Viet Nam,VNM,Severely endangered,"Duoluo, Tu Du",,20.0,,23.2,105.3333,,-80.0,-80.0
20494,4542,lwh,White Lachi,"Lachi, White; Lipupõ; 白拉基",Dormant (),500.0,Tai-Kadai; Kadai; Ge-Chi; Lachi,,,Vietnam;,Southeast Asia,"22.818, 104.571",531,Lachi,Viet Nam,VNM,Definitely endangered,,,5000.0,,22.5,104.1333,,100.0,4500.0
20495,1850,"mzh, wlv, mtp",Wichí,Mataco; Wichí Lhamtés Güisnay; Mataco Güisnay; Mataco Pilcomayo; Matako; Wichí; Pilcomayo Wichí,"Vulnerable (20 percent certain, based on the evidence available)",30560.0,Matacoan,,"Ethnologue lists 3 Wichí language: ([mzh] Wichí Lhamtés Güisnay, [mtp] Wichí Lhamtés Nocten, and [wlv] Wichí Lhamtés Vejoz); others have only one.",Argentina;Bolivia;,South America,"-22.5, -62.5833333333",2093,Wichi,"Argentina, Bolivia (Plurinational State of)","ARG, BOL",Vulnerable,"Wichi, Weenhayek, Wichí Lhamtés Nocten , Wichí Lhamtés Güisnay, Wichí Lhamtés Vejoz, Mataco",,,,-22.0041,-63.413,,,
20496,1003,wic,Wichita,Witchita;,Dormant (),1.0,Caddoan,,,USA;,North America,"35.0647,-98.2788",893,Wichita,United States of America,USA,Critically endangered,,,10.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the World’s Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",35.0647,-98.2788,"Today Wichita live in Caddo County in central Oklahoma,  in and around the town of Anadarko.",100.0,9.0
20497,2585,wim,Wik-Mungkan,Wik-Munkan; Wik-Mungkhn; Munkan; Wik Mungkan; Wik Mimungkum; Wik-Mungkana; Wikmunkan; Mimungkum; Munkanj; Munkanu; Monkanu; Munggano; Wikmungkan; Wikmungken; Wik Mongkan; Wik Monkan; Wik-Mungken; Wik-Mongken; Munggan; Mungkañ; Wik-Mungkanha; Mungkanhu; Wik Munkan;,"Threatened (20 percent certain, based on the evidence available)",1060.0,Pama-Nyungan; Paman,,,Australia;,Australia,"-22.48008965,128.9740522",215,Wik Mungkan,Australia,AUS,Vulnerable,"Wik-Mungkan, Wik-Munkan, Wik-Mungkhn, Munka",,1500.0,,-12.9403,141.9873,,41.509433962264154,440.0
